敬語	[けいご]		【けいご】敬语〈名〉
数	[かず]		【かず】数量；数目〈名〉
数える	[かぞえる]		【かぞえる】数；计算〈动2〉
数字	[すうじ]		【すうじ】数字〈名〉
数学	[すうがく]		【すうがく】数学〈名〉
数詞	[すうし]		【すうし】数词〈名〉
整う	[ととのう]		【ととのう】齐整；（条件）具备〈动1〉
整える	[ととのえる]		【ととのえる】整整齐齐；（准备）备好〈动2〉
整備	[せいび]		【せいび】整备；维修〈名〉
整列	[せいれつ]		【せいれつ】整队；排列〈名〉
整数	[せいすう]		【せいすう】整数〈名〉
整然	[せいぜん]		【せいぜん】整齐；井然〈ナ形〉
整理	[せいり]		【せいり】整理；收拾〈名〉
敵	[てき]		【てき】敌人；对手〈名〉
敷く	[しく]		【しく】铺；（规则）施行〈动1〉
敷地	[しきち]		【しきち】（建筑）用地〈名〉
文	[ぶん]		【ぶん】书信；文章（ふみ）；句子（ぶん）〈名〉
文体	[ぶんたい]		【ぶんたい】文体〈名〉
文化	[ぶんか]		【ぶんか】文化〈名〉
文化財	[ぶんかざい]		【ぶんかざい】文化遗产〈名〉
文句	[もんく]		【もんく】意见；牢骚；话〈名〉
文字	[もじ]		【もじ】文字；字〈名〉
文学	[ぶんがく]		【ぶんがく】文学〈名〉
文房具	[ぶんぼうぐ]		【ぶんぼうぐ】文具〈名〉
文明	[ぶんめい]		【ぶんめい】文明〈名〉
文書	[ぶんしょ]		【ぶんしょ】文书；文件〈名〉
文法	[ぶんぽう]		【ぶんぽう】语法；文法〈名〉
文献	[ぶんけん]		【ぶんけん】文献〈名〉
文章	[ぶんしょう]		【ぶんしょう】文章；句子〈名〉
文脈	[ぶんみゃく]		【ぶんみゃく】上下文；脉络〈名〉
文芸	[ぶんげい]		【ぶんげい】文艺〈名〉
文語	[ぶんご]		【ぶんご】文语；书面语〈名〉
斑	[ぶち]		【ぶち】斑点；（不均匀）花〈名〉
料	[りょう]		【りょう】（接尾）~费；料〈接尾〉
料理	[りょうり]		【りょうり】菜肴；烹饪；饭菜〈名〉
料金	[りょうきん]		【りょうきん】费用；收费〈名〉
斜め	[ななめ]		【ななめ】斜；（人）歪（心）〈ナ形〉
斜面	[しゃめん]		【しゃめん】斜面；坡〈名〉
斬る	[きる]		【きる】斩；砍〈动1〉
断る	[ことわる]		【ことわる】拒绝；谢绝；事先说好〈动1〉
断定	[だんてい]		【だんてい】断定〈名〉
断水	[だんすい]		【だんすい】停水〈名〉
断然	[だんぜん]		【だんぜん】断然；（比）远远〈副〉
断言	[だんげん]		【だんげん】断言〈名〉
断面	[だんめん]		【だんめん】断面；截面〈名〉
新	[しん]		【しん】新（接头）〈接头〉
新しい	[あたらしい]		【あたらしい】新的；崭新的〈イ形〉
新た	[あらた]		【あらた】新的；重新〈ナ形〉
新人	[しんじん]		【しんじん】新人〈名〉
新入生	[しんにゅうせい]		【しんにゅうせい】新生〈名〉
新婚	[しんこん]		【しんこん】新婚〈名〉
新幹線	[しんかんせん]		【しんかんせん】新干线〈名〉
新築	[しんちく]		【しんちく】新（房）〈名〉
新聞	[しんぶん]		【しんぶん】报纸〈名〉
新聞社	[しんぶんしゃ]		【しんぶんしゃ】报社〈名〉
新興	[しんこう]		【しんこう】新兴〈名〉
新鮮	[しんせん]		【しんせん】新鲜〈ナ形〉
方	[かた]		【かた】方向；方面；（人的敬称）位；方法（やり方）〈名〉
方々	[かたがた]		【かたがた】各位；到处〈名〉
方向	[ほうこう]		【ほうこう】方向〈名〉
方式	[ほうしき]		【ほうしき】方式〈名〉
方法	[ほうほう]		【ほうほう】方法〈名〉
方程式	[ほうていしき]		【ほうていしき】方程式〈名〉
方策	[ほうさく]		【ほうさく】策略〈名〉
方角	[ほうこう]		【ほうがく】方向；方位〈名〉
方言	[ほうげん]		【ほうげん】方言〈名〉
方針	[ほうしん]		【ほうしん】方针〈名〉
方面	[ほうめん]		【ほうめん】方面；方向〈名〉
於	[お]		【お】在（於いて）〈接〉
於いて	[おいて]		【おいて】在……（于）〈惯〉
施す	[ほどこす]		【ほどこす】施；施行（手术）〈动1〉
施行	[しこう]		【しこう】施行；（法律）生效〈名〉
施設	[しせつ]		【しせつ】设施〈名〉
旅	[たび]		【たび】旅行；旅程〈名〉
旅券	[りょけん]		【りょけん】护照〈名〉
旅客	[りょかく]		【りょかく】旅客〈名〉
旅行	[りょこう]		【りょこう】旅行；旅游〈名〉
旅館	[りょかん]		【りょかん】日式旅馆〈名〉
旗	[はた]		【はた】旗；旗帜〈名〉
既に	[すでに]		【すでに】已经；（时）已晚〈副〉
既婚	[きこん]		【きこん】已婚〈名〉
日	[ひ]		【ひ】太阳；天；日子〈名〉
日々	[ひび]		【ひび】每天；日日〈名〉
日の丸	[ひのまる]		【ひのまる】日本国旗；日之丸〈名〉
日の入り	[ひのいり]		【ひのいり】日落〈名〉
日の出	[ひので]		【ひので】日出〈名〉
日中	[にっちゅう]		【にっちゅう】白天；（日）中（两国）〈名〉
日付	[ひづけ]		【ひづけ】日期〈名〉
日光	[にっこう]		【にっこう】阳光〈名〉
日取り	[ひどり]		【ひどり】（约定的）日期〈名〉
日向	[ひなた]		【ひなた】向阳处；日照处〈名〉
日夜	[にちや]		【にちや】日夜；昼夜〈名〉
日帰り	[ひがえり]		【ひがえり】当天往返〈名〉
日常	[にちじょう]		【にちじょう】日常〈名〉
日当	[にっとう]		【にっとう】日薪；津贴〈名〉
日当たり	[ひあたり]		【ひあたり】（日照）向阳处〈名〉
日日	[ひにち]		【ひにち】天数；日期〈名〉
日時	[にちじ]		【にちじ】日期和时间〈名〉
日曜	[にちよう]		【にちよう】星期日〈名〉
日曜日	[にちようび]		【にちようび】星期日；星期天〈名〉
日本	[にっぽん]		【にっぽん】日本〈名〉
日焼け	[ひやけ]		【ひやけ】晒黑；日晒〈名〉
日用品	[にちようひん]		【にちようひん】日用品〈名〉
日程	[にってい]		【にってい】日程〈名〉
日記	[にっき]		【にっき】日记〈名〉
日課	[にっか]		【にっか】每天（要做）的事〈名〉
日陰	[ひかげ]		【ひかげ】阴凉处〈名〉
日頃	[ひごろ]		【ひごろ】平时；平日〈名〉
旦那	[だんな]		【だんな】老爷；丈夫；（俗）老板〈名〉
旧	[きゅう]		【きゅう】旧；以前（旧式）〈接头〉
旧事	[くじ]		【くじ】往事〈名〉
旧知	[きゅうち]		【きゅうち】旧交；老朋友〈名〉
早い	[はやい]		【はやい】早的；（时间）早；快〈イ形〉
早める	[はやめる]		【はやめる】提前；加快〈动2〉
早口	[はやくち]		【はやくち】说话快〈名〉
早急	[さっきゅう]		【さっきゅう】紧急；火速〈ナ形〉
早速	[さっそく]		【さっそく】立刻；马上〈副〉
昆虫	[こんちゅう]		【こんちゅう】昆虫〈名〉
昇る	[のぼる]		【のぼる】上升；（日）出；（地位）升〈动1〉
昇進	[しょうしん]		【しょうしん】晋升；升级〈名〉
明かす	[あかす]		【あかす】透露；揭穿；（夜）度过〈动1〉
明かり	[あかり]		【あかり】光；灯光〈名〉
明き	[あき]		【あき】空隙；空缺〈名〉
明くる	[あくる]		【あくる】下一个；翌〈连体〉
明ける	[あける]		【あける】（天）亮；结束；到期〈动2〉
明け方	[あけがた]		【あけがた】黎明；拂晓〈名〉
明らか	[あきらか]		【あきらか】明显；清楚〈ナ形〉
明るい	[あかるい]		【あかるい】明亮的；开朗的〈イ形〉
明後日	[みょうごにち]		【みょうごにち】后天〈名〉
明日	[あした]		【あした】明天〈名〉
明朗	[めいろう]		【めいろう】明朗；开朗〈ナ形〉
明白	[あからさま]		【あからさま】明显；露骨；直截了当〈ナ形〉
明瞭	[めいりょう]		【めいりょう】明了；清晰〈ナ形〉
明確	[めいかく]		【めいかく】明确〈ナ形〉
易い	[やすい]		【やすい】容易的（接动词连用形后）〈接尾〉
易しい	[やさしい]		【やさしい】容易的；简单的〈イ形〉
昔	[むかし]		【むかし】从前；过去；往昔〈名〉
星	[ほし]		【ほし】星；星星〈名〉
星座	[せいざ]		【せいざ】星座〈名〉
映える	[はえる]		【はえる】映照；显眼；好看〈动2〉
映す	[うつす]		【うつす】映照；（照片）照〈动1〉
映る	[うつる]		【うつる】映出；（照片）拍出来〈动1〉
映像	[えいぞう]		【えいぞう】影像；图像〈名〉
映写	[えいしゃ]		【えいしゃ】放映〈名〉
映画	[えいが]		【えいが】电影〈名〉
映画館	[えいがかん]		【えいがかん】电影院〈名〉
春	[はる]		【はる】春天；春季〈名〉
昨	[さく]		【さく】昨……（昨年、昨日）〈接头〉
昨夜	[ゆうべ・さくや]		【ゆうべ・さくや】昨晚；昨夜〈名〉
昨日	[きのう]		【きのう】昨天〈名〉
是正	[ぜせい]		【ぜせい】订正；纠正〈名〉
是非	[ぜひ]		【ぜひ】务必；一定〈副〉；是非；善恶〈名〉
昼	[ひる]		【ひる】中午；白天〈名〉
昼休み	[ひるやすみ]		【ひるやすみ】午休；午休时间〈名〉
昼寝	[ひるね]		【ひるね】午睡〈名〉
昼御飯	[ひるごはん]		【ひるごはん】午饭〈名〉
昼間	[ひるま]		【ひるま】白天；白昼〈名〉
昼食	[ちゅうしょく]		【ちゅうしょく】午饭；午餐〈名〉
昼飯	[ひるめし]		【ひるめし】午饭〈名〉
時	[とき]		【とき】时候；时间；（量词）点（钟）〈名〉
時々	[ときどき]		【ときどき】有时；时常〈副〉
時代	[じだい]		【じだい】时代；时期〈名〉
時刻	[じこく]		【じこく】时刻；几点钟〈名〉
時刻表	[じこくひょう]		【じこくひょう】时刻表〈名〉
時差	[じさ]		【じさ】时差〈名〉
時折	[ときおり]		【ときおり】有时；偶尔〈副〉
時期	[じき]		【じき】时期；阶段〈名〉
時計	[とけい]		【とけい】钟表；手表〈名〉
時速	[じそく]		【じそく】时速〈名〉
時間	[じかん]		【じかん】时间；（量词）小时〈名〉
時間割	[じかんわり]		【じかんわり】课程表〈名〉
晩	[ばん]		【ばん】晚上；傍晚〈名〉
晩御飯	[ばんごはん]		【ばんごはん】晚饭〈名〉
普及	[ふきゅう]		【ふきゅう】普及〈名〉
普段	[ふだん]		【ふだん】平时；平常〈名〉
普通	[ふつう]		【ふつう】普通；一般；平常〈ナ形〉
普遍	[ふへん]		【ふへん】普遍〈名〉
景気	[けいき]		【けいき】景气；市场行情〈名〉
景色	[けしき]		【けしき】景色；风景〈名〉
晴れ	[はれ]		【はれ】晴天；晴朗〈名〉
晴れる	[はれる]		【はれる】（天）放晴；（心情）开朗；（误会）消除〈动2〉
晴天	[せいてん]		【せいてん】晴天〈名〉
暇	[ひま]		【ひま】空闲；有空；闲暇〈ナ形〉
暑い	[あつい]		【あつい】（天气）热；炎热〈イ形〉
暖かい	[あたたかい]		【あたたかい】温暖的；暖和的〈イ形〉
暖まる	[あたたまる]		【あたたまる】变暖；（心）感到温暖〈动1〉
暖める	[あたためる]		【あたためる】加热；使温暖〈动2〉
暖房	[だんぼう]		【だんぼう】暖气；供暖〈名〉
暗い	[くらい]		【くらい】暗的；昏暗的；（颜色）深；（心情）阴郁〈イ形〉
暗殺	[あんさつ]		【あんさつ】暗杀〈名〉
暗示	[あんじ]		【あんじ】暗示〈名〉
暗算	[あんざん]		【あんざん】心算〈名〉
暗記	[あんき]		【あんき】记住；背诵〈名〉
暦	[こよみ]		【こよみ】日历；历法〈名〉
暮らし	[くらし]		【くらし】生活；生计〈名〉
暮らす	[くらす]		【くらす】生活；度过（日子）〈动1〉
暮れ	[くれ]		【くれ】年底；日暮〈名〉
暮れる	[くれる]		【くれる】天黑；（一年）将尽；苦恼（思い暮れる）〈动2〉
暴れる	[あばれる]		【あばれる】胡闹；撒野；（兽）闹腾〈动2〉
暴力	[ぼうりょく]		【ぼうりょく】暴力〈名〉
暴動	[ぼうどう]		【ぼうどう】暴动；骚乱〈名〉
暴露	[ばくろ]		【ばくろ】暴露；揭发〈名〉
暴風	[ぼうふう]		【ぼうふう】暴风〈名〉
曇	[くもり]		【くもり】阴天；模糊〈名〉
曇り	[くもり]		【くもり】阴天；多云〈名〉
曇る	[くもる]		【くもる】（天）阴；（玻璃等）模糊〈动1〉
曖昧	[あいまい]		【あいまい】暧昧；模糊〈ナ形〉
曜日	[ようび]		【ようび】星期几〈名〉
曲	[きょく]		【きょく】曲；乐曲；（量）首〈名〉
曲がる	[まがる]		【まがる】转弯；弯曲；歪斜〈动1〉
曲げる	[まげる]		【まげる】弄弯；（主张）放弃〈动2〉
曲線	[きょくせん]		【きょくせん】曲线〈名〉
更ける	[ふける]		【ふける】（夜、季节）深〈动2〉
更に	[さらに]		【さらに】更加；进一步〈副〉
書き取り	[かきとり]		【かきとり】听写；默写〈名〉
書き取る	[かきとる]		【かきとる】写下来；听写〈动1〉
書く	[かく]		【かく】写；书写；画（线）〈动1〉
書取	[かきとり]		【かきとり】听写；默写〈名〉
書店	[しょてん]		【しょてん】书店〈名〉
書斎	[しょさい]		【しょさい】书房〈名〉
書物	[しょもつ]		【しょもつ】书；书籍〈名〉
書留	[かきとめ]		【かきとめ】挂号（邮件）〈名〉
書籍	[しょせき]		【しょせき】书籍〈名〉
書評	[しょひょう]		【しょひょう】书评〈名〉
書道	[しょどう]		【しょどう】书法〈名〉
書類	[しょるい]		【しょるい】文件；资料〈名〉
替える	[かえる]		【かえる】换；更换〈动2〉
最も	[もっとも]		【もっとも】最〈副〉
最中	[さいちゅう]		【さいちゅう】正在……中（～の最中）〈名〉
最低	[さいてい]		【さいてい】最低；最差〈ナ形〉
最初	[さいしょ]		【さいしょ】最初；起初〈名〉
最善	[さいぜん]		【さいぜん】最好；全力〈名〉
最後	[さいご]		【さいご】最后；最终〈名〉
最早	[もはや]		【もはや】已经；（再）也不〈副〉
最終	[さいしゅう]		【さいしゅう】最终；（末班）车〈名〉
最近	[さいきん]		【さいきん】最近；近来〈名〉
最高	[さいこう]		【さいこう】最高；最好〈ナ形〉
月	[つき]		【つき】月；月亮；月份〈名〉
月並み	[つきなみ]		【つきなみ】每月；平凡；老一套〈ナ形〉
月日	[つきひ]		【つきひ】岁月；日子〈名〉
月曜	[げつよう]		【げつよう】星期一〈名〉
月曜日	[げつようび]		【げつようび】星期一〈名〉
月末	[げつまつ]		【げつまつ】月末〈名〉
月給	[げっきゅう]		【げっきゅう】月薪〈名〉
月謝	[げっしゃ]		【げっしゃ】（按月缴的）学费〈名〉
月賦	[げっぷ]		【げっぷ】按月分期付款〈名〉
有する	[ゆうする]		【ゆうする】拥有；具有〈动3〉
有る	[ある]		【ある】有；在〈动1〉
有利	[ゆうり]		【ゆうり】有利〈ナ形〉
有力	[ゆうりょく]		【ゆうりょく】有力；（候选）占优势〈ナ形〉
有効	[ゆうこう]		【ゆうこう】有效〈ナ形〉
有名	[ゆうめい]		【ゆうめい】有名；著名〈ナ形〉
有料	[ゆうりょう]		【ゆうりょう】收费〈名〉
有望	[ゆうぼう]		【ゆうぼう】有希望；有前途〈ナ形〉
有様	[ありさま]		【ありさま】状态；情形〈名〉
有機	[ゆうき]		【ゆうき】有机〈名〉
有無	[うむ]		【うむ】有无〈名〉
有益	[ゆうえき]		【ゆうえき】有益〈ナ形〉
有能	[ゆうのう]		【ゆうのう】有才能；能干〈ナ形〉
有難い	[ありがたい]		【ありがたい】难得的；值得感谢的〈イ形〉
服	[ふく]		【ふく】衣服；服装〈名〉
服装	[ふくそう]		【ふくそう】服装；穿着〈名〉
朗らか	[ほがらか]		【ほがらか】开朗；（天气）晴朗〈ナ形〉
朗読	[ろうどく]		【ろうどく】朗读；朗诵〈名〉
望ましい	[のぞましい]		【のぞましい】理想的；可喜的〈イ形〉
望み	[のぞみ]		【のぞみ】希望；愿望〈名〉
望む	[のぞむ]		【のぞむ】希望；眺望〈动1〉
望遠鏡	[ぼうえんきょう]		【ぼうえんきょう】望远镜〈名〉
朝	[あさ]		【あさ】早晨；早上〈名〉
朝寝坊	[あさねぼう]		【あさねぼう】睡懒觉；爱睡懒觉的人〈名〉
朝御飯	[あさごはん]		【あさごはん】早饭〈名〉
期	[き]		【き】时期；（接尾）…期〈名〉
期待	[きたい]		【きたい】期待；期望〈名〉
期日	[きじつ]		【きじつ】（约定的）日期；期限〈名〉
期末	[きまつ]		【きまつ】期末〈名〉
期間	[きかん]		【きかん】期间〈名〉
期限	[きげん]		【きげん】期限〈名〉
木	[き]		【き】树；木头；木材〈名〉
木曜	[もくよう]		【もくよう】星期四〈名〉
木曜日	[もくようび]		【もくようび】星期四〈名〉
木材	[もくざい]		【もくざい】木材〈名〉
木綿	[もめん]		【もめん】棉布；棉花〈名〉
未	[ひつじ]		【ひつじ】未（地支第八位，属羊）〈名〉
未だ	[まだ]		【まだ】至今仍；（还）没（常接否定）〈副〉
未婚	[みこん]		【みこん】未婚〈名〉
未定	[みてい]		【みてい】未定；未决定〈名〉
未来	[みらい]		【みらい】未来〈名〉
未満	[みまん]		【みまん】未满；不足〈名〉
未熟	[みじゅく]		【みじゅく】不熟练；未成熟；（果实）生〈ナ形〉
未知	[みち]		【みち】未知〈名〉
未練	[みれん]		【みれん】依恋；留恋；不干脆〈ナ形〉
未開	[みかい]		【みかい】未开化；蛮荒〈名〉
末	[すえ]		【すえ】末；末尾；（量词）末〈名〉
末っ子	[すえっこ]		【すえっこ】最小的孩子〈名〉
末期	[まっき]		【まっき】末期；最后阶段〈名〉
本	[ほん]		【ほん】书；书本；（量词）根；本〈名〉
本の	[ほんの]		【ほんの】仅仅；少许〈连体〉
本人	[ほんにん]		【ほんにん】本人〈名〉
本体	[ほんたい]		【ほんたい】本体；（机器）主机〈名〉
本名	[ほんみょう]		【ほんみょう】本名；真名〈名〉
本場	[ほんば]		【ほんば】原产地；发源地；正宗〈名〉
本当	[ほんとう]		【ほんとう】真的；真实〈名〉
本文	[ほんぶん]		【ほんぶん】正文；本文〈名〉
本来	[ほんらい]		【ほんらい】本来；原本〈副〉
本格	[ほんかく]		【ほんかく】正式；正宗〈名〉
本棚	[ほんだな]		【ほんだな】书架〈名〉
本気	[ほんき]		【ほんき】认真；当真〈名〉
本物	[ほんもの]		【ほんもの】真货；真品〈名〉
本能	[ほんのう]		【ほんのう】本能〈名〉
本質	[ほんしつ]		【ほんしつ】本质〈名〉
本部	[ほんぶ]		【ほんぶ】总部〈名〉
本音	[ほんね]		【ほんね】真话；真心话〈名〉
本館	[ほんかん]		【ほんかん】主楼；正馆〈名〉
札	[さつ]		【さつ】牌子；票据；纸币〈名〉
机	[つくえ]		【つくえ】书桌；办公桌〈名〉
朽ちる	[くちる]		【くちる】腐朽；（名声）湮灭〈动2〉
杉	[すぎ]		【すぎ】杉树〈名〉
材料	[ざいりょう]		【ざいりょう】材料；原料〈名〉
材木	[ざいもく]		【ざいもく】木材；木料〈名〉
村	[むら]		【むら】村庄；农村〈名〉
杖	[つえ]		【つえ】手杖；拐杖〈名〉
束	[たば]		【たば】捆；束；（量词）束〈名〉
束の間	[つかのま]		【つかのま】片刻；一瞬〈名〉
束縛	[そくばく]		【そくばく】束缚〈名〉
条件	[じょうけん]		【じょうけん】条件〈名〉
条約	[じょうやく]		【じょうやく】条约〈名〉
来	[らい]		【らい】（接头词）下（个）～；来〈接头〉
来る	[くる]		【くる】来；来到；发生〈动3〉
来場	[らいじょう]		【らいじょう】到场；与会〈名〉
来年	[らいねん]		【らいねん】明年〈名〉
来日	[らいにち]		【らいにち】来日本〈名〉
来月	[らいげつ]		【らいげつ】下个月〈名〉
来週	[らいしゅう]		【らいしゅう】下周；下星期〈名〉
杯	[さかずき]		【さかずき】酒盅；酒杯〈名〉
東	[ひがし]		【ひがし】东；东方〈名〉
東洋	[とうよう]		【とうよう】东洋；东方〈名〉
東西	[とうざい]		【とうざい】东西〈名〉
松	[まつ]		【まつ】松树；松〈名〉
板	[いた]		【いた】板；木板〈名〉
枕	[まくら]		【まくら】枕头〈名〉
林	[はやし]		【はやし】树林；小森林〈名〉
林業	[りんぎょう]		【りんぎょう】林业〈名〉
枚	[まい]		【まい】（量）张；枚；片〈量〉
枚数	[まいすう]		【まいすう】（纸张等薄物）张数〈名〉
果たして	[はたして]		【はたして】果然；果真；究竟〈副〉
果たす	[はたす]		【はたす】完成；实现〈动1〉
果て	[はて]		【はて】尽头；边际；最后〈名〉
果てる	[はてる]		【はてる】终结；（气力）用尽〈动2〉
果実	[かじつ]		【かじつ】果实〈名〉
果物	[くだもの]		【くだもの】水果〈名〉
枝	[えだ]		【えだ】树枝；分支〈名〉
枠	[わく]		【わく】框；范围；（职位）名额〈名〉
枯れる	[かれる]		【かれる】枯萎；（井）干〈动2〉
架空	[かくう]		【かくう】架空；虚构〈ナ形〉
柄	[え・がら]		【え・がら】柄；把；（图案）花纹〈名〉
染まる	[そまる]		【そまる】染上；（受风气）感染〈动1〉
染みる	[しみる]		【しみる】渗；刺痛；铭刻（于心）〈动2〉
染める	[そめる]		【そめる】染；上色〈动2〉
柔らかい	[やわらかい]		【やわらかい】柔软的；（态度）温和的〈イ形〉
柔軟	[じゅうなん]		【じゅうなん】柔软；灵活〈ナ形〉
柔道	[じゅうどう]		【じゅうどう】柔道〈名〉
柱	[はしら]		【はしら】柱子；顶梁柱〈名〉
柵	[さく]		【さく】栅栏〈名〉
栄える	[さかえる]		【さかえる】繁荣；兴旺〈动2〉
栄養	[えいよう]		【えいよう】营养〈名〉
栓	[せん]		【せん】栓；塞子；（水）龙头〈名〉
校	[こう]		【こう】（接尾）…校；（印刷）校对〈接尾〉
校庭	[こうてい]		【こうてい】校园；（学校的）操场〈名〉
校舎	[こうしゃ]		【こうしゃ】校舍〈名〉
校長	[こうちょう]		【こうちょう】校长〈名〉
株	[かぶ]		【かぶ】股票；股份〈名〉
株式	[かぶしき]		【かぶしき】股份〈名〉
核	[かく]		【かく】核；核心〈名〉
根	[ね]		【ね】根〈名〉
根回し	[ねまわし]		【ねまわし】事先疏通；铺垫〈名〉
根底	[こんてい]		【こんてい】根底；基础〈名〉
根拠	[こんきょ]		【こんきょ】根据；依据〈名〉
根本	[こんぽん]		【こんぽん】根本；根源〈名〉
根気	[こんき]		【こんき】毅力；耐心〈名〉
格	[かく]		【かく】资格；等级；（语法）格〈名〉
格別	[かくべつ]		【かくべつ】格外；特别〈ナ形〉
格好	[かっこう]		【かっこう】外形；样子；装束〈名〉
格差	[かくさ]		【かくさ】差距〈名〉
栽培	[さいばい]		【さいばい】栽培；种植〈名〉
桁	[けた]		【けた】位数；（桥梁）梁〈名〉
案	[あん]		【あん】方案；主意；草案〈名〉
案じる	[あんじる]		【あんじる】思考；担心；念（经）〈动2〉
案の定	[あんのじょう]		【あんのじょう】果然；不出所料〈副〉
案内	[あんない]		【あんない】引导；导游；通知〈名〉
案外	[あんがい]		【あんがい】意外地；出乎意料〈副〉
桐	[きり]		【きり】桐树；泡桐〈名〉
桜	[さくら]		【さくら】樱花；樱树〈名〉
桟橋	[さんばし]		【さんばし】栈桥；码头〈名〉
梅	[うめ]		【うめ】梅；梅子〈名〉
梅干	[うめぼし]		【うめぼし】梅干；咸梅〈名〉
梅雨	[つゆ]		【つゆ】梅雨；梅雨季节〈名〉
梢	[こずえ]		【こずえ】树梢〈名〉
梯子	[はしご]		【はしご】梯子〈名〉
棄権	[きけん]		【きけん】弃权〈名〉
棒	[ぼう]		【ぼう】棍；棒；杆〈名〉
棚	[たな]		【たな】架子；搁板〈名〉
棟	[とう]		【とう】（量）栋；（建筑的）栋〈名〉
森	[もり]		【もり】森林〈名〉
森林	[しんりん]		【しんりん】森林〈名〉
椀	[わん]		【わん】（木）碗〈名〉
椅子	[いす]		【いす】椅子〈名〉
植える	[うえる]		【うえる】种植；栽种〈动2〉
植わる	[うわる]		【うわる】（植物）种着；栽着〈动1〉
植木	[うえき]		【うえき】栽种的树；盆栽〈名〉
植民地	[しょくみんち]		【しょくみんち】殖民地〈名〉
植物	[しょくぶつ]		【しょくぶつ】植物〈名〉
検事	[けんじ]		【けんじ】检察官〈名〉
検査	[けんさ]		【けんさ】检查〈名〉
検討	[けんとう]		【けんとう】研究；讨论；斟酌〈名〉
楕円	[だえん]		【だえん】椭圆〈名〉
業	[ごう]		【ごう】业；（佛教）业报〈名〉
業務	[ぎょうむ]		【ぎょうむ】业务；工作〈名〉
業績	[ぎょうせき]		【ぎょうせき】业绩；成就〈名〉
業者	[ぎょうしゃ]		【ぎょうしゃ】业者；商人〈名〉
極	[ごく]		【ごく】极；极其（ごく）〈副〉
極めて	[きわめて]		【きわめて】极其；非常〈副〉
極楽	[ごくらく]		【ごくらく】极乐（世界）；安乐〈名〉
極端	[きょくたん]		【きょくたん】极端〈ナ形〉
楽	[らく]		【らく】轻松；舒服；快乐〈ナ形〉
楽しい	[たのしい]		【たのしい】愉快的；快乐的；高兴的〈イ形〉
楽しみ	[たのしみ]		【たのしみ】乐趣；期待；盼望〈名〉
楽しむ	[たのしむ]		【たのしむ】享受；欣赏（=楽しむ）〈动1〉
楽器	[がっき]		【がっき】乐器〈名〉
楽観	[らっかん]		【らっかん】乐观〈名〉
楽譜	[がくふ]		【がくふ】乐谱〈名〉
概念	[がいねん]		【がいねん】概念〈名〉
概略	[がいりゃく]		【がいりゃく】概略；梗概〈名〉
概説	[がいせつ]		【がいせつ】概论；概述〈名〉
概論	[がいろん]		【がいろん】概论〈名〉
構う	[かまう]		【かまう】介意；（否定）没关系〈动1〉
構え	[かまえ]		【かまえ】姿势；架势；准备〈名〉
構える	[かまえる]		【かまえる】摆（架势）；开设；（房子）盖在〈动2〉
構想	[こうそう]		【こうそう】构想；构思〈名〉
構成	[こうせい]		【こうせい】构成；结构〈名〉
構造	[こうぞう]		【こうぞう】构造；结构〈名〉
様	[よう]		【よう】样子；（接尾）~先生/女士（敬称）〈名〉
様々	[さまざま]		【さまざま】各种各样的〈ナ形〉
様子	[ようす]		【ようす】样子；情况；状态〈名〉
様式	[ようしき]		【ようしき】样式；格式；风格〈名〉
様相	[ようそう]		【ようそう】情况；局面；样态〈名〉
標本	[ひょうほん]		【ひょうほん】标本；样本〈名〉
標準	[ひょうじゅん]		【ひょうじゅん】标准〈名〉
標語	[ひょうご]		【ひょうご】标语；口号〈名〉
標識	[ひょうしき]		【ひょうしき】标识；标记〈名〉
模倣	[もほう]		【もほう】模仿〈名〉
模型	[もけい]		【もけい】模型〈名〉
模様	[もよう]		【もよう】花纹；图案〈名〉
模範	[もはん]		【もはん】模范；榜样〈名〉
模索	[もさく]		【もさく】摸索〈名〉
権	[けん]		【けん】权；权利〈名〉
権利	[けんり]		【けんり】权利〈名〉
権力	[けんりょく]		【けんりょく】权力〈名〉
権威	[けんい]		【けんい】权威〈名〉
権限	[けんげん]		【けんげん】权限；职权〈名〉
横	[よこ]		【よこ】旁边；横向；宽度〈名〉
横切る	[よこぎる]		【よこぎる】横穿；横过〈动1〉
横断	[おうだん]		【おうだん】横穿；横渡〈名〉
横綱	[よこづな]		【よこづな】横纲（相扑最高等级）〈名〉
樹木	[じゅもく]		【じゅもく】树木〈名〉
樹立	[じゅりつ]		【じゅりつ】树立；建立〈名〉
橋	[はし]		【はし】桥；桥梁〈名〉
橋渡し	[はしわたし]		【はしわたし】架桥；牵线；桥梁（作用）〈名〉
機	[はた]		【はた】织布机〈名〉
機会	[きかい]		【きかい】机会；时机〈名〉
機嫌	[きげん]		【きげん】心情；（情绪）好〈名〉
機械	[きかい]		【きかい】机械；机器〈名〉
機構	[きこう]		【きこう】机构；结构；机制〈名〉
機能	[きのう]		【きのう】功能；机能〈名〉
機関	[きかん]		【きかん】机关；发动机；机构〈名〉
機関車	[きかんしゃ]		【きかんしゃ】机车；火车头〈名〉
檻	[おり]		【おり】笼；栏〈名〉
櫛	[くし]		【くし】梳子〈名〉
欄	[らん]		【らん】栏；（表格）栏〈名〉
欠く	[かく]		【かく】缺少；欠缺；开（缺口）〈动1〉
